treated,trump_approval,video_id,vote_pres_2020,vote_pres_2024,partisanship,democratic_party_fav,republican_party_fav,trump_fav,biden_fav,text
1,0,102.0,other_did_not_vote,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,other_did_not_vote,other_did_not_vote,Independent,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Republican,Very unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Very Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Republican Donald Trump,Democrat Kamala Harris,Independent,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Republican,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Very favorable,Very unfavorable,Very Unfavorable,Very Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,other_did_not_vote,other_did_not_vote,Something else,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Democrat Joe Biden,Republican Donald Trump,Republican,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Independent,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Very favorable,Somewhat unfavorable,Very Unfavorable,Very Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Democrat Joe Biden,other_did_not_vote,Independent,Very favorable,Very unfavorable,Very Favorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,other_did_not_vote,Democrat Kamala Harris,Democrat,Somewhat unfavorable,Very unfavorable,Very Unfavorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Very favorable,Very unfavorable,Very Unfavorable,Very Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,other_did_not_vote,other_did_not_vote,Independent,Very unfavorable,Very unfavorable,Very Unfavorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Republican Donald Trump,Democrat,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Republican,Very unfavorable,Somewhat favorable,Somewhat Unfavorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Democrat Joe Biden,other_did_not_vote,Independent,Never heard of/Not sure,Never heard of/Not sure,Somewhat Favorable,Somewhat Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Independent,Somewhat unfavorable,Somewhat favorable,Somewhat Favorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Independent,Never heard of/Not sure,Never heard of/Not sure,Somewhat Unfavorable,Somewhat Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,other_did_not_vote,other_did_not_vote,Something else,Never heard of/Not sure,Very unfavorable,Very Unfavorable,Not sure/Never Heard of,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,1,102.0,Republican Donald Trump,Republican Donald Trump,Republican,Somewhat unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Very favorable,Very unfavorable,Very Favorable,Very Favorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,102.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Very Unfavorable,"Donald Trump's budget hands out huge tax breaks to the richest 1% of Americans - giving millionaires and billionaires an average of $175,000 each year while raising costs for working families."
1,0,103.0,Democrat Joe Biden,other_did_not_vote,Democrat,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,0,103.0,other_did_not_vote,Democrat Kamala Harris,Democrat,Somewhat favorable,Very unfavorable,Very Unfavorable,Somewhat Favorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,1,103.0,other_did_not_vote,other_did_not_vote,Republican,Very unfavorable,Somewhat favorable,Somewhat Favorable,Very Unfavorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,0,103.0,Democrat Joe Biden,other_did_not_vote,Democrat,Very favorable,Very unfavorable,Very Unfavorable,Very Favorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,0,103.0,Republican Donald Trump,Republican Donald Trump,Republican,Somewhat unfavorable,Somewhat favorable,Somewhat Favorable,Somewhat Unfavorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,0,103.0,Democrat Joe Biden,Democrat Kamala Harris,Democrat,Somewhat favorable,Somewhat unfavorable,Very Unfavorable,Somewhat Favorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
1,1,103.0,other_did_not_vote,other_did_not_vote,Republican,Very unfavorable,Very favorable,Very Favorable,Very Unfavorable,Donald Trump wants to make it harder for schools to feed hungry kids by changing rules that let high-poverty schools give free meals to everyone.
